CustomerID,Recency,Frequency,Monetary,Cluster,Segment
14110.0,71,21,7304.8,1,VIP Customers
14112.0,87,6,2919.44,3,Loyal Customers
14113.0,11,12,5252.1900000000005,1,VIP Customers
14114.0,31,5,977.56,3,Loyal Customers
14115.0,137,2,622.67,2,Lost Customers
14118.0,64,1,458.45,2,Lost Customers
14119.0,11,2,183.37,0,New Customers
14122.0,42,3,362.42,0,New Customers
14123.0,369,1,436.18,2,Lost Customers
14126.0,80,1,466.33,2,Lost Customers
14127.0,16,3,1190.37,0,New Customers
14128.0,187,1,286.71,2,Lost Customers
14129.0,35,4,1467.48,3,Loyal Customers
14130.0,11,3,1377.86,0,New Customers
14131.0,284,1,168.22,2,Lost Customers
14133.0,369,1,305.5,2,Lost Customers
14134.0,18,15,11123.35,1,VIP Customers
14135.0,3,11,4953.61,1,VIP Customers
14136.0,36,5,1570.81,3,Loyal Customers
14137.0,331,1,332.7,2,Lost Customers
14139.0,126,3,670.98,3,Loyal Customers
14142.0,9,2,671.34,0,New Customers
14144.0,122,1,30.6,2,Lost Customers
14145.0,95,3,3857.85,3,Loyal Customers
14146.0,19,7,5259.3,1,VIP Customers
14147.0,24,7,2106.8,1,VIP Customers
14148.0,50,1,309.09000000000003,0,New Customers
14151.0,309,2,679.45,2,Lost Customers
14152.0,23,5,1376.05,3,Loyal Customers
14153.0,119,1,233.4,2,Lost Customers
14154.0,17,6,5115.08,1,VIP Customers
14156.0,7,102,196549.74,1,VIP Customers
14157.0,25,3,553.8000000000001,0,New Customers
14159.0,15,9,3230.45,1,VIP Customers
14160.0,246,7,8421.47,3,Loyal Customers
14161.0,5,5,2182.46,1,VIP Customers
14163.0,98,1,148.71,2,Lost Customers
14166.0,141,2,251.15,2,Lost Customers
14167.0,100,4,711.7,3,Loyal Customers
14168.0,56,2,370.45,0,New Customers
14169.0,66,2,621.51,3,Loyal Customers
14170.0,11,3,570.18,0,New Customers
14171.0,366,1,135.0,2,Lost Customers
14172.0,241,3,369.02,2,Lost Customers
14173.0,277,2,135.16,2,Lost Customers
14175.0,54,5,4456.58,3,Loyal Customers
14176.0,3,2,339.11,0,New Customers
14177.0,17,9,1660.23,1,VIP Customers
14180.0,8,9,1570.73,1,VIP Customers
14181.0,46,2,308.35,0,New Customers
14182.0,79,4,678.77,3,Loyal Customers
14183.0,47,2,278.34000000000003,0,New Customers
14186.0,63,5,1550.63,3,Loyal Customers
14187.0,109,1,123.5,2,Lost Customers
14189.0,4,2,1160.31,0,New Customers
14190.0,302,1,79.9,2,Lost Customers
14191.0,30,2,132.9,0,New Customers
14192.0,24,1,293.74,0,New Customers
14193.0,32,1,356.8,0,New Customers
14194.0,28,15,7321.070000000001,1,VIP Customers
14195.0,75,4,1603.6,3,Loyal Customers
14197.0,46,1,390.05,0,New Customers
14198.0,36,5,868.33,3,Loyal Customers
14199.0,59,3,906.3,3,Loyal Customers
14200.0,253,1,379.2,2,Lost Customers
14201.0,45,3,446.1,0,New Customers
14202.0,17,3,847.76,0,New Customers
14203.0,33,1,339.34,0,New Customers
14204.0,58,3,874.22,3,Loyal Customers
14205.0,30,7,1947.5,3,Loyal Customers
14206.0,24,2,856.85,0,New Customers
14207.0,323,1,157.8,2,Lost Customers
14208.0,187,1,415.31,2,Lost Customers
14209.0,21,9,2919.84,1,VIP Customers
14210.0,7,11,3955.68,1,VIP Customers
14211.0,47,9,2161.19,3,Loyal Customers
14212.0,81,1,1119.66,3,Loyal Customers
14213.0,40,1,1192.2,0,New Customers
14215.0,4,4,1626.61,1,VIP Customers
14216.0,50,1,310.74,0,New Customers
14217.0,2,7,1411.91,1,VIP Customers
14219.0,45,2,543.89,0,New Customers
14220.0,203,2,882.5999999999999,2,Lost Customers
14221.0,85,8,3084.69,3,Loyal Customers
14224.0,26,5,831.98,3,Loyal Customers
14225.0,70,4,2031.07,3,Loyal Customers
14226.0,77,1,770.34,2,Lost Customers
14227.0,50,5,3017.75,3,Loyal Customers
14228.0,73,3,745.5,3,Loyal Customers
14229.0,39,4,1046.84,3,Loyal Customers
14230.0,71,3,979.8,3,Loyal Customers
14231.0,86,1,309.91,2,Lost Customers
14233.0,101,3,1441.55,3,Loyal Customers
14235.0,134,4,1573.13,3,Loyal Customers
14236.0,8,4,1253.78,0,New Customers
14237.0,9,2,471.14,0,New Customers
14238.0,298,2,287.38,2,Lost Customers
14239.0,67,10,1882.32,3,Loyal Customers
14240.0,59,1,357.15000000000003,2,Lost Customers
14241.0,332,1,120.0,2,Lost Customers
14243.0,1,8,4842.28,1,VIP Customers
14244.0,296,1,366.42,2,Lost Customers
14247.0,40,4,616.79,3,Loyal Customers
14248.0,95,2,730.37,3,Loyal Customers
14249.0,46,12,5400.461,1,VIP Customers
14252.0,17,1,350.99,0,New Customers
14253.0,129,2,363.4,2,Lost Customers
14254.0,68,1,601.03,2,Lost Customers
14255.0,182,1,1000.63,2,Lost Customers
14256.0,127,3,1491.73,3,Loyal Customers
14257.0,16,4,2854.73,3,Loyal Customers
14258.0,31,16,19381.36,1,VIP Customers
14260.0,107,3,824.28,3,Loyal Customers
14263.0,59,1,322.93,2,Lost Customers
14264.0,15,4,1183.39,3,Loyal Customers
14265.0,100,2,843.1700000000001,3,Loyal Customers
14266.0,64,1,40.56,2,Lost Customers
14268.0,106,1,354.85,2,Lost Customers
14269.0,75,1,295.73,2,Lost Customers
14271.0,45,1,101.86,2,Lost Customers
14272.0,198,2,482.85,2,Lost Customers
14274.0,322,1,256.6,2,Lost Customers
14275.0,31,6,1189.38,3,Loyal Customers
14276.0,43,4,982.94,3,Loyal Customers
14277.0,47,6,13009.61,1,VIP Customers
14278.0,45,1,205.83,2,Lost Customers
14279.0,156,2,191.86,2,Lost Customers
14281.0,44,1,245.15,0,New Customers
14282.0,3,11,4120.32,1,VIP Customers
14283.0,99,4,628.44,3,Loyal Customers
14284.0,289,1,704.4,2,Lost Customers
14285.0,149,4,1374.41,3,Loyal Customers
14286.0,40,4,3851.01,3,Loyal Customers
14290.0,49,3,2201.91,3,Loyal Customers
14291.0,16,12,4020.85,1,VIP Customers
14292.0,46,7,4354.32,3,Loyal Customers
14293.0,4,6,2221.37,1,VIP Customers
14294.0,43,1,375.34,0,New Customers
14295.0,74,4,2196.71,3,Loyal Customers
14296.0,57,2,456.4,0,New Customers
14298.0,11,38,39667.19,1,VIP Customers
14299.0,1,19,10533.87,1,VIP Customers
14301.0,52,3,1352.04,3,Loyal Customers
14302.0,66,3,742.9000000000001,3,Loyal Customers
14303.0,43,2,277.94,0,New Customers
14304.0,15,2,1341.56,0,New Customers
14306.0,14,4,1058.0800000000002,0,New Customers
14307.0,9,5,2075.31,1,VIP Customers
14308.0,185,2,1147.02,3,Loyal Customers
14309.0,49,2,1428.28,3,Loyal Customers
14310.0,68,1,492.1,2,Lost Customers
14311.0,203,1,206.19,2,Lost Customers
14312.0,14,5,1478.7,3,Loyal Customers
14314.0,66,1,109.8,2,Lost Customers
14315.0,200,2,716.69,2,Lost Customers
14316.0,58,5,1370.34,3,Loyal Customers
14318.0,96,1,158.02,2,Lost Customers
14319.0,60,1,494.85,2,Lost Customers
14320.0,182,3,868.96,3,Loyal Customers
14321.0,67,2,687.3100000000001,3,Loyal Customers
14322.0,65,4,474.1,3,Loyal Customers
14324.0,45,2,701.61,0,New Customers
14325.0,205,1,245.48,2,Lost Customers
14326.0,99,2,757.13,3,Loyal Customers
14327.0,18,5,1583.28,3,Loyal Customers
14328.0,74,1,445.05,2,Lost Customers
14329.0,11,8,4912.38,1,VIP Customers
14330.0,259,1,200.63,2,Lost Customers
14332.0,17,2,1077.2,0,New Customers
14334.0,61,4,1766.27,3,Loyal Customers
14338.0,172,1,339.88,2,Lost Customers
14339.0,64,1,310.75,2,Lost Customers
14341.0,56,10,2285.04,3,Loyal Customers
14342.0,68,2,249.88,2,Lost Customers
14343.0,57,4,1079.66,3,Loyal Customers
14344.0,3,14,2443.77,1,VIP Customers
14346.0,61,3,1294.17,3,Loyal Customers
14347.0,372,1,82.60000000000001,2,Lost Customers
14350.0,16,2,689.1,0,New Customers
14353.0,46,2,285.9,0,New Customers
14355.0,1,3,840.0500000000001,0,New Customers
14358.0,25,2,400.06,0,New Customers
14361.0,214,1,214.71,2,Lost Customers
14363.0,38,2,227.47000000000003,0,New Customers
14365.0,30,2,634.68,0,New Customers
14366.0,161,1,136.0,2,Lost Customers
14369.0,278,2,469.13,2,Lost Customers
14370.0,86,6,1175.78,3,Loyal Customers
14372.0,79,2,860.08,3,Loyal Customers
14374.0,177,1,108.0,2,Lost Customers
14375.0,86,2,871.26,3,Loyal Customers
14376.0,319,1,215.46,2,Lost Customers
14378.0,257,1,131.25,2,Lost Customers
14379.0,29,2,917.06,0,New Customers
14380.0,318,1,48.96,2,Lost Customers
14381.0,87,1,423.26,2,Lost Customers
14382.0,26,1,578.14,0,New Customers
14384.0,136,1,58.5,2,Lost Customers
14388.0,8,9,3488.16,1,VIP Customers
14389.0,60,3,854.55,3,Loyal Customers
14390.0,8,5,1731.16,1,VIP Customers
14391.0,212,1,135.6,2,Lost Customers
14392.0,68,1,266.4,2,Lost Customers
14394.0,200,1,93.8,2,Lost Customers
14395.0,8,12,4630.7,1,VIP Customers
14396.0,7,6,1591.74,1,VIP Customers
14398.0,37,2,707.79,0,New Customers
14399.0,30,8,2108.21,1,VIP Customers
14400.0,44,2,1157.77,3,Loyal Customers
14401.0,60,9,2744.42,3,Loyal Customers
14402.0,288,1,285.6,2,Lost Customers
14403.0,225,2,404.7,2,Lost Customers
14404.0,5,8,1404.04,1,VIP Customers
14405.0,22,1,195.0,0,New Customers
14408.0,107,4,1503.24,3,Loyal Customers
14409.0,4,5,1696.64,1,VIP Customers
14410.0,12,2,1531.63,0,New Customers
14412.0,60,1,656.16,0,New Customers
14413.0,46,3,643.47,3,Loyal Customers
14414.0,10,1,902.35,0,New Customers
14415.0,15,10,6124.52,1,VIP Customers
14417.0,23,1,524.65,0,New Customers
14419.0,18,1,202.85,0,New Customers
14420.0,32,3,1251.65,3,Loyal Customers
14421.0,148,4,1656.26,3,Loyal Customers
14422.0,10,13,6007.88,1,VIP Customers
14423.0,73,2,651.4100000000001,3,Loyal Customers
14425.0,70,3,661.39,3,Loyal Customers
14426.0,39,7,7246.27,1,VIP Customers
14427.0,130,2,900.1800000000001,3,Loyal Customers
14429.0,39,1,516.28,0,New Customers
14430.0,147,3,1220.9,3,Loyal Customers
14431.0,15,3,2143.84,3,Loyal Customers
14433.0,101,1,280.7,2,Lost Customers
14435.0,137,1,90.42,2,Lost Customers
14436.0,189,1,182.64,2,Lost Customers
14437.0,1,5,873.34,1,VIP Customers
14439.0,79,4,6781.8,3,Loyal Customers
14440.0,1,9,4281.05,1,VIP Customers
14441.0,10,7,2898.8,1,VIP Customers
14442.0,50,5,3777.2,3,Loyal Customers
14443.0,4,2,966.27,0,New Customers
14444.0,92,1,120.44,2,Lost Customers
14445.0,91,1,221.65,2,Lost Customers
14446.0,22,1,189.93,0,New Customers
14447.0,36,1,548.5,0,New Customers
14449.0,8,5,1555.4,1,VIP Customers
14450.0,15,4,645.19,0,New Customers
14451.0,25,10,2614.78,1,VIP Customers
14452.0,31,2,399.9,0,New Customers
14454.0,12,5,977.3,3,Loyal Customers
14455.0,68,4,617.72,3,Loyal Customers
14458.0,16,1,228.07,0,New Customers
14459.0,287,1,3537.821,3,Loyal Customers
14460.0,32,6,659.16,3,Loyal Customers
14461.0,18,10,4573.85,1,VIP Customers
14462.0,68,1,262.24,2,Lost Customers
14463.0,135,1,256.95,2,Lost Customers
14464.0,204,2,111.0,2,Lost Customers
14465.0,64,8,2887.41,3,Loyal Customers
14466.0,8,7,2374.5,1,VIP Customers
14467.0,25,8,1606.98,1,VIP Customers
14468.0,369,1,204.24,2,Lost Customers
14469.0,52,4,2093.46,3,Loyal Customers
14470.0,66,1,250.85,2,Lost Customers
14471.0,227,2,400.95,2,Lost Customers
14472.0,325,1,266.05,2,Lost Customers
14474.0,215,1,711.23,2,Lost Customers
14475.0,44,1,225.3,0,New Customers
14477.0,72,3,660.0,3,Loyal Customers
14478.0,18,4,1276.66,3,Loyal Customers
14479.0,1,3,982.86,0,New Customers
14480.0,38,3,1020.47,3,Loyal Customers
14481.0,43,3,1648.18,3,Loyal Customers
14482.0,15,6,2283.91,1,VIP Customers
14483.0,372,1,120.0,2,Lost Customers
14484.0,37,3,749.0600000000001,3,Loyal Customers
14486.0,147,2,175.5,2,Lost Customers
14487.0,4,2,225.89,0,New Customers
14489.0,73,3,1111.55,3,Loyal Customers
14490.0,42,2,1273.47,3,Loyal Customers
14491.0,8,1,127.2,0,New Customers
14492.0,66,7,1921.91,3,Loyal Customers
14493.0,26,5,2704.62,3,Loyal Customers
14494.0,37,2,261.9,0,New Customers
14495.0,295,1,51.0,2,Lost Customers
14496.0,9,6,2129.42,1,VIP Customers
14497.0,309,1,221.69,2,Lost Customers
14498.0,37,5,1943.51,3,Loyal Customers
14499.0,10,4,1293.35,0,New Customers
14505.0,40,11,6019.65,1,VIP Customers
14506.0,5,3,1256.6,0,New Customers
14507.0,14,5,1848.86,1,VIP Customers
14508.0,12,3,554.87,0,New Customers
14509.0,170,1,110.95,2,Lost Customers
14510.0,11,3,979.85,0,New Customers
14512.0,19,5,940.69,3,Loyal Customers
14513.0,72,3,332.42,2,Lost Customers
14514.0,72,6,3389.84,3,Loyal Customers
14515.0,23,6,1647.17,3,Loyal Customers
14516.0,152,1,151.17,2,Lost Customers
14519.0,319,2,203.14,2,Lost Customers
14521.0,127,1,199.45,2,Lost Customers
14522.0,231,4,773.88,3,Loyal Customers
14524.0,45,4,1066.03,3,Loyal Customers
14525.0,64,8,3810.64,3,Loyal Customers
14526.0,25,1,258.65,0,New Customers
14527.0,1,69,19257.08,1,VIP Customers
14530.0,32,10,3226.76,1,VIP Customers
14531.0,115,1,376.34,2,Lost Customers
14532.0,47,7,2912.93,3,Loyal Customers
14533.0,43,4,1516.65,3,Loyal Customers
14534.0,33,8,1790.36,3,Loyal Customers
14535.0,31,6,3118.39,3,Loyal Customers
14537.0,259,1,285.84,2,Lost Customers
14538.0,166,3,982.59,3,Loyal Customers
14540.0,15,8,2756.98,1,VIP Customers
14541.0,52,6,1038.03,3,Loyal Customers
14543.0,16,23,10988.14,1,VIP Customers
14544.0,106,1,934.23,2,Lost Customers
14545.0,310,1,349.25,2,Lost Customers
14546.0,12,6,2610.91,1,VIP Customers
14548.0,120,7,1888.49,3,Loyal Customers
14549.0,56,3,624.36,3,Loyal Customers
14550.0,24,2,587.69,0,New Customers
14551.0,47,5,691.86,3,Loyal Customers
14552.0,16,2,343.71,0,New Customers
14553.0,47,4,959.33,3,Loyal Customers
14555.0,17,4,1991.49,3,Loyal Customers
14556.0,232,3,815.69,3,Loyal Customers
14558.0,290,3,655.5,2,Lost Customers
14559.0,26,1,75.6,0,New Customers
14560.0,15,22,3876.26,1,VIP Customers
14562.0,26,8,1631.38,1,VIP Customers
14563.0,145,2,640.54,2,Lost Customers
14564.0,70,2,2605.62,3,Loyal Customers
14565.0,109,1,760.1,2,Lost Customers
14566.0,53,3,2660.0,3,Loyal Customers
14568.0,71,1,919.7,2,Lost Customers
14569.0,88,3,369.94,2,Lost Customers
14570.0,79,1,395.69,2,Lost Customers
14571.0,61,1,160.0,2,Lost Customers
14572.0,53,4,2722.34,3,Loyal Customers
14573.0,8,5,925.3,0,New Customers
14574.0,368,1,143.70000000000002,2,Lost Customers
14575.0,124,1,420.22,2,Lost Customers
14576.0,8,1,35.400000000000006,0,New Customers
14577.0,30,3,504.44,0,New Customers
14579.0,68,1,105.56,2,Lost Customers
14580.0,154,1,14.85,2,Lost Customers
14581.0,180,1,271.05,2,Lost Customers
14583.0,19,3,673.33,0,New Customers
14584.0,57,4,705.1,3,Loyal Customers
14585.0,18,4,986.22,3,Loyal Customers
14588.0,214,1,135.39,2,Lost Customers
14589.0,7,1,39.75,0,New Customers
14590.0,60,20,2993.37,1,VIP Customers
14593.0,33,9,3048.38,1,VIP Customers
14594.0,9,1,255.0,0,New Customers
14595.0,89,2,423.85,2,Lost Customers
14596.0,262,1,222.22,2,Lost Customers
14597.0,15,4,1318.39,3,Loyal Customers
14598.0,205,1,162.07,2,Lost Customers
14599.0,26,2,457.89,0,New Customers
14600.0,29,1,471.84,0,New Customers
14602.0,292,1,205.36,2,Lost Customers
14604.0,269,1,143.86,2,Lost Customers
14605.0,10,4,921.56,0,New Customers
14606.0,2,102,18482.1,1,VIP Customers
14607.0,103,8,7553.63,3,Loyal Customers
14608.0,15,7,1567.79,1,VIP Customers
14609.0,26,6,884.64,3,Loyal Customers
14610.0,31,2,24.35,2,Lost Customers
14611.0,79,2,604.33,3,Loyal Customers
14612.0,51,1,877.7,0,New Customers
14613.0,316,1,76.32000000000001,2,Lost Customers
14614.0,22,1,295.13,0,New Customers
14615.0,30,5,951.76,3,Loyal Customers
14616.0,21,2,121.7,0,New Customers
14617.0,38,2,190.47,0,New Customers
14618.0,12,4,788.88,0,New Customers
14619.0,177,1,896.8,2,Lost Customers
14621.0,147,4,1212.21,3,Loyal Customers
14623.0,16,5,1130.28,3,Loyal Customers
14624.0,51,4,588.22,3,Loyal Customers
14625.0,10,9,3598.25,1,VIP Customers
14626.0,31,7,2619.65,3,Loyal Customers
14627.0,15,1,462.75,0,New Customers
14628.0,78,3,1326.04,3,Loyal Customers
14630.0,120,1,338.65,2,Lost Customers
14631.0,22,3,1018.71,0,New Customers
14634.0,73,4,2124.46,3,Loyal Customers
14635.0,89,1,215.22,2,Lost Customers
14637.0,313,1,106.68,2,Lost Customers
14639.0,44,3,1994.47,3,Loyal Customers
14640.0,45,4,1541.98,3,Loyal Customers
14643.0,253,3,986.08,3,Loyal Customers
14644.0,50,5,1416.96,3,Loyal Customers
14645.0,270,1,279.8,2,Lost Customers
14646.0,10,78,248396.5,1,VIP Customers
14647.0,159,1,270.0,2,Lost Customers
14648.0,52,15,4466.65,1,VIP Customers
14649.0,18,5,2248.6,3,Loyal Customers
14650.0,224,1,62.5,2,Lost Customers
14651.0,30,7,1371.77,3,Loyal Customers
14653.0,149,5,1666.41,3,Loyal Customers
14654.0,374,1,246.86,2,Lost Customers
14655.0,24,3,1946.28,3,Loyal Customers
14656.0,51,3,498.95,3,Loyal Customers
14657.0,65,2,601.97,3,Loyal Customers
14662.0,63,3,635.06,3,Loyal Customers
14663.0,66,2,490.6,0,New Customers
14665.0,63,2,913.95,3,Loyal Customers
14667.0,1,31,12418.01,1,VIP Customers
14668.0,81,1,111.63,2,Lost Customers
14669.0,269,4,1957.54,3,Loyal Customers
14670.0,368,1,190.47,2,Lost Customers
14671.0,185,2,1127.45,3,Loyal Customers
14672.0,151,2,347.59,2,Lost Customers
14673.0,3,3,1674.41,0,New Customers
14674.0,145,1,173.66,2,Lost Customers
14675.0,24,1,419.22,0,New Customers
14676.0,30,6,5808.55,1,VIP Customers
14677.0,228,1,184.91,2,Lost Customers
14678.0,215,1,403.39,2,Lost Customers
14679.0,17,3,1289.44,0,New Customers
14680.0,7,43,28615.27,1,VIP Customers
14681.0,23,3,376.2000000000001,0,New Customers
14682.0,64,4,1462.81,3,Loyal Customers
14683.0,224,1,146.56,2,Lost Customers
14684.0,26,1,228.52,0,New Customers
14685.0,212,8,4536.64,3,Loyal Customers
14686.0,50,5,852.53,3,Loyal Customers
14687.0,36,2,773.6800000000001,0,New Customers
14688.0,9,8,2056.3,1,VIP Customers
14690.0,28,2,422.63,0,New Customers
14692.0,16,8,1123.59,1,VIP Customers
14693.0,61,6,992.46,3,Loyal Customers
14694.0,253,1,244.31,2,Lost Customers
14695.0,155,3,1534.22,3,Loyal Customers
14696.0,9,2,688.95,0,New Customers
14699.0,71,3,593.47,3,Loyal Customers
14700.0,51,2,880.96,3,Loyal Customers
14701.0,78,6,1961.02,3,Loyal Customers
14702.0,1,13,3427.44,1,VIP Customers
14704.0,60,2,258.96,2,Lost Customers
14706.0,254,1,367.54,2,Lost Customers
14707.0,71,2,139.2,2,Lost Customers
14708.0,4,3,1085.91,0,New Customers
14709.0,15,12,3965.29,1,VIP Customers
14710.0,15,9,1300.31,1,VIP Customers
14712.0,54,1,411.0,0,New Customers
14713.0,1,11,2752.51,1,VIP Customers
14714.0,43,3,746.05,3,Loyal Customers
14715.0,78,4,958.07,3,Loyal Customers
14716.0,80,1,235.77,2,Lost Customers
14717.0,369,1,81.3,2,Lost Customers
14718.0,46,1,226.42,2,Lost Customers
14721.0,15,1,109.07,0,New Customers
14722.0,113,2,309.1,2,Lost Customers
14723.0,7,7,927.89,1,VIP Customers
14724.0,226,1,341.9,2,Lost Customers
14725.0,30,3,597.16,0,New Customers
14726.0,290,1,116.5,2,Lost Customers
14727.0,182,2,195.15,2,Lost Customers
14728.0,49,1,190.58,2,Lost Customers
14729.0,9,3,586.24,0,New Customers
14732.0,28,11,2814.58,1,VIP Customers
14733.0,3,4,6579.26,1,VIP Customers
14734.0,61,4,1056.42,3,Loyal Customers
14735.0,24,24,6174.47,1,VIP Customers
14736.0,121,2,374.05,2,Lost Customers
14737.0,36,1,2389.62,3,Loyal Customers
14738.0,196,2,507.45,2,Lost Customers
14739.0,3,19,8385.22,1,VIP Customers
14740.0,45,8,2712.85,3,Loyal Customers
14741.0,8,2,497.25,0,New Customers
14742.0,71,1,579.85,2,Lost Customers
14743.0,228,1,50.48,2,Lost Customers
14744.0,2,8,2785.1,1,VIP Customers
14745.0,137,7,1331.15,3,Loyal Customers
14746.0,42,4,593.5,3,Loyal Customers
14748.0,4,7,1736.57,1,VIP Customers
14749.0,115,1,310.15,2,Lost Customers
14750.0,372,1,112.03,2,Lost Customers
14751.0,320,2,126.45,2,Lost Customers
14753.0,96,1,306.36,2,Lost Customers
14754.0,61,4,909.88,3,Loyal Customers
14755.0,17,14,4962.27,1,VIP Customers
14756.0,18,2,1914.8,0,New Customers
14758.0,32,3,1380.91,3,Loyal Customers
14761.0,80,1,192.02,2,Lost Customers
14762.0,262,1,117.05,2,Lost Customers
14766.0,2,6,4082.76,1,VIP Customers
14767.0,110,1,382.81,2,Lost Customers
14769.0,26,9,5097.13,1,VIP Customers
14770.0,103,6,2761.2200000000003,3,Loyal Customers
14771.0,257,2,594.62,2,Lost Customers
14773.0,228,1,140.55,2,Lost Customers
14774.0,164,1,241.45,2,Lost Customers
14775.0,8,1,406.56,0,New Customers
14776.0,23,4,1170.0,3,Loyal Customers
14777.0,39,1,307.56,0,New Customers
14783.0,295,1,307.3,2,Lost Customers
14784.0,25,1,159.94,0,New Customers
14786.0,186,1,90.96,2,Lost Customers
14787.0,107,1,110.65,2,Lost Customers
14788.0,232,1,476.88,2,Lost Customers
14790.0,10,6,1781.56,1,VIP Customers
14791.0,242,1,303.63,2,Lost Customers
14793.0,171,1,396.91,2,Lost Customers
14794.0,38,3,633.99,3,Loyal Customers
14796.0,2,11,2865.05,1,VIP Customers
14797.0,143,1,300.31,2,Lost Customers
14798.0,17,5,550.5699999999999,0,New Customers
14799.0,373,1,180.45,2,Lost Customers
14800.0,5,6,3415.38,1,VIP Customers
14802.0,74,2,1502.98,3,Loyal Customers
14805.0,40,3,536.15,0,New Customers
14806.0,75,1,110.04,2,Lost Customers
14807.0,26,2,504.14,0,New Customers
14809.0,257,2,686.76,2,Lost Customers
14810.0,5,3,446.59,0,New Customers
14811.0,23,1,170.5,0,New Customers
14812.0,234,1,178.85,2,Lost Customers
14813.0,5,4,888.91,0,New Customers
14814.0,217,1,154.21,2,Lost Customers
14817.0,31,5,2849.52,3,Loyal Customers
14818.0,94,3,495.76,3,Loyal Customers
14819.0,130,2,184.34,2,Lost Customers
14820.0,16,5,767.47,3,Loyal Customers
14821.0,2,7,1230.15,1,VIP Customers
14822.0,121,1,157.7,2,Lost Customers
14824.0,15,6,2895.2000000000003,1,VIP Customers
14825.0,4,13,2698.17,1,VIP Customers
14826.0,217,2,385.2,2,Lost Customers
14828.0,24,10,7699.7,1,VIP Customers
14829.0,8,4,995.29,0,New Customers
14831.0,316,3,1676.57,3,Loyal Customers
14832.0,266,1,322.69,2,Lost Customers
14833.0,134,1,94.8,2,Lost Customers
14834.0,43,1,485.86,0,New Customers
14835.0,164,2,297.0,2,Lost Customers
14837.0,78,5,1810.82,3,Loyal Customers
14838.0,59,2,769.9200000000001,3,Loyal Customers
14839.0,54,3,915.28,3,Loyal Customers
14840.0,175,1,299.86,2,Lost Customers
14841.0,10,8,3867.24,1,VIP Customers
14843.0,72,1,211.8,2,Lost Customers
14844.0,66,6,3512.62,3,Loyal Customers
14845.0,235,1,150.0,2,Lost Customers
14846.0,63,1,437.4,2,Lost Customers
14847.0,43,2,1039.55,3,Loyal Customers
14848.0,40,1,310.56,0,New Customers
14849.0,9,21,7832.91,1,VIP Customers
14850.0,53,6,1445.21,3,Loyal Customers
14851.0,266,1,318.06,2,Lost Customers
14852.0,60,12,3295.74,1,VIP Customers
14853.0,59,3,901.07,3,Loyal Customers
14854.0,26,4,1563.03,3,Loyal Customers
14855.0,110,5,5874.65,3,Loyal Customers
14857.0,78,5,2478.731,3,Loyal Customers
14858.0,141,1,180.75,2,Lost Customers
14859.0,190,1,351.9,2,Lost Customers
14861.0,16,9,1254.94,1,VIP Customers
14865.0,8,3,77.52,0,New Customers
14866.0,2,8,6460.32,1,VIP Customers
14867.0,31,13,2241.78,1,VIP Customers
14868.0,16,4,1230.42,3,Loyal Customers
14869.0,24,4,2056.69,3,Loyal Customers
14870.0,49,5,1511.7,3,Loyal Customers
14871.0,129,5,726.89,3,Loyal Customers
14872.0,119,3,816.6,3,Loyal Customers
14873.0,269,1,334.45,2,Lost Customers
14874.0,171,1,116.18,2,Lost Customers
14875.0,77,1,1397.08,3,Loyal Customers
14876.0,157,2,256.7,2,Lost Customers
14877.0,54,2,425.85,0,New Customers
14878.0,12,16,2600.41,1,VIP Customers
14879.0,320,1,185.06,2,Lost Customers
14882.0,26,12,2956.95,1,VIP Customers
14884.0,305,1,120.6,2,Lost Customers
14885.0,63,2,832.8,3,Loyal Customers
14890.0,254,2,691.6,2,Lost Customers
14891.0,52,2,552.35,0,New Customers
14892.0,326,1,202.35,2,Lost Customers
14893.0,253,1,571.76,2,Lost Customers
14894.0,79,2,837.0600000000001,3,Loyal Customers
14895.0,19,18,13980.83,1,VIP Customers
14896.0,1,7,1614.45,1,VIP Customers
14897.0,45,4,1774.16,3,Loyal Customers
14898.0,7,9,2195.14,1,VIP Customers
14899.0,31,1,1331.38,0,New Customers
14900.0,158,1,13.919999999999998,2,Lost Customers
14901.0,2,5,860.11,1,VIP Customers
14902.0,31,2,702.96,0,New Customers
14904.0,44,2,605.05,0,New Customers
14905.0,10,6,1355.24,1,VIP Customers
14906.0,81,1,68.44,2,Lost Customers
14907.0,3,10,2664.69,1,VIP Customers
14908.0,99,1,104.1,2,Lost Customers
14909.0,73,3,1404.68,3,Loyal Customers
14911.0,1,205,152121.22,1,VIP Customers
14912.0,37,4,1021.4,3,Loyal Customers
14913.0,24,4,2845.7000000000003,3,Loyal Customers
14915.0,11,9,1503.77,1,VIP Customers
14916.0,67,4,1773.97,3,Loyal Customers
14917.0,232,2,1123.75,3,Loyal Customers
14918.0,40,7,4345.66,3,Loyal Customers
14919.0,175,1,359.35,2,Lost Customers
14920.0,201,1,629.4,2,Lost Customers
14922.0,29,2,843.74,0,New Customers
14924.0,246,2,620.96,2,Lost Customers
14926.0,17,2,359.4,0,New Customers
14927.0,32,1,308.2,0,New Customers
14928.0,263,1,223.91000000000005,2,Lost Customers
14929.0,57,1,612.8100000000001,0,New Customers
14930.0,106,3,2873.77,3,Loyal Customers
14932.0,1,2,666.13,0,New Customers
14933.0,79,4,1770.0,3,Loyal Customers
